OffloadingDate,Shed,Station,Category,InternalWaybill,CtoNumber,CtoDate,ReferenceNo,Cwc,CwcDate,PurityNumber,PurityDate,Grade,Bags,NetWeight,Tonnes,CropYear,TicketType
9/30/2021 12:00:00 AM,KEJEBRIL 2A,"ASSIN FOSU                              ",W,PB0002076,269408,9/30/2021 12:00:00 AM,,TKDKJ2909/002/DS,9/30/2021 12:00:00 AM,TKD0134820,9/30/2021 12:00:00 AM,GD II,66,4176,4.11,2021 LC,
9/30/2021 12:00:00 AM,KEJEBRIL 2A,"ASSIN FOSU                              ",W,PB0002075,269408,9/30/2021 12:00:00 AM,,TKDKJ2909/002/DS,9/30/2021 12:00:00 AM,TKD0134822,9/30/2021 12:00:00 AM,GD I,158,9997.2,9.8392,2021 LC,
9/30/2021 12:00:00 AM,KEJEBRIL 2A,"ASSIN FOSU                              ",W,PB0002073,269408,9/30/2021 12:00:00 AM,,TKDKJ2909/002/DS,9/30/2021 12:00:00 AM,TKD0134792,9/30/2021 12:00:00 AM,GD II,114,7213.1,7.0991,2021 LC,
9/30/2021 12:00:00 AM,KEJEBRIL 2A,"ASSIN FOSU                              ",W,PB0002074,269408,9/30/2021 12:00:00 AM,,TKDKJ2909/002/DS,9/30/2021 12:00:00 AM,TKD0134821,9/30/2021 12:00:00 AM,GD II,214,13540.5,13.3265,2021 LC,
9/30/2021 12:00:00 AM,KEJEBRIL 2A,"ENCHI C                                 ",W,PB0002081,269407,9/30/2021 12:00:00 AM,,TKDKJ2909/002/DS,9/30/2021 12:00:00 AM,TKD0134791,9/30/2021 12:00:00 AM,GD II,8,506.2,0.4982,2021 LC,
9/30/2021 12:00:00 AM,KEJEBRIL 2A,"BOGOSO                                  ",W,PB0002080,269407,9/30/2021 12:00:00 AM,,TKDKJ2909/002/DS,9/30/2021 12:00:00 AM,TKD0134818,9/30/2021 12:00:00 AM,GD II,5,316.4,0.3114,2021 LC,
9/30/2021 12:00:00 AM,KEJEBRIL 2A,"TARKWA A                                ",W,PB0002079,269407,9/30/2021 12:00:00 AM,,TKDKJ2909/002/DS,9/30/2021 12:00:00 AM,TKD0134823,9/30/2021 12:00:00 AM,GD II,2,126.5,0.1245,2021 LC,
9/30/2021 12:00:00 AM,KEJEBRIL 2A,"SAMREBOI C                              ",W,PB0002078,269407,9/30/2021 12:00:00 AM,,TKDKJ2909/002/DS,9/30/2021 12:00:00 AM,TKD0134790,9/30/2021 12:00:00 AM,GD II,2,126.5,0.1245,2021 LC,
9/30/2021 12:00:00 AM,KEJEBRIL 2A,"BOGOSO                                  ",W,PB0002077,269407,9/30/2021 12:00:00 AM,,TKDKJ2909/002/DS,9/30/2021 12:00:00 AM,TKD0134819,9/30/2021 12:00:00 AM,GD II,2,126.5,0.1245,2021 LC,
9/30/2021 12:00:00 AM,KEJEBRIL 2A,"TWIFO PRASO                             ",V,UN0004686,269963,9/30/2021 12:00:00 AM,,TKDKJ3009/002/DS,9/30/2021 12:00:00 AM,TKD0134743,9/30/2021 12:00:00 AM,GD II,2,123,0.121,2021 LC,
9/29/2021 12:00:00 AM,KEJEBRIL 2A,"WASA AKROPONG                           ",W,FIR046216,0269404,9/29/2021 12:00:00 AM,,TKDKJE2809/040,9/29/2021 12:00:00 AM,TKD0134841,9/29/2021 12:00:00 AM,GD I,63,3949.9,3.8869,2021 LC,
9/29/2021 12:00:00 AM,KEJEBRIL 2A,"INSU                                    ",W,FIR046215,0269404,9/29/2021 12:00:00 AM,,TKDKJ2809/040,9/29/2021 12:00:00 AM,TKD0134842,9/29/2021 12:00:00 AM,GD I,370,23198,22.828,2021 LC,
9/29/2021 12:00:00 AM,KEJEBRIL 2A,"AIYINASE                                ",V,FIR046214,0264894,9/29/2021 12:00:00 AM,,TKDKJQ2809/040,9/29/2021 12:00:00 AM,TKD0134843,9/29/2021 12:00:00 AM,GD I,254,15925.1,15.6711,2021 LC,
9/28/2021 12:00:00 AM,KEJEBRIL 2A,BONSA,V,NY0025214,0264893,9/28/2021 12:00:00 AM,,TKDKJ2709/025,9/28/2021 12:00:00 AM,TKD0134840,9/28/2021 12:00:00 AM,GD I,600,37880,37.28,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"ENCHI                                   ",W,ACL002666,0264923,9/27/2021 12:00:00 AM,,TKDKJR1909/021,9/27/2021 12:00:00 AM,TKD0134809,9/27/2021 12:00:00 AM,GD I,250,15788.5,15.5385,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"W/AKROPONG A                            ",V,ACL002667,264884,9/27/2021 12:00:00 AM,,TKDKJ1909/021,9/27/2021 12:00:00 AM,TKD0134810,9/27/2021 12:00:00 AM,GD I,288,18188.3,17.9003,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,ASH BEKWAI,W,ACL002668,0264924,9/27/2021 12:00:00 AM,,TKDKJW1909/021,9/27/2021 12:00:00 AM,TKD0134808,9/27/2021 12:00:00 AM,GD I,112,7073.2,6.9612,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"TARKWA A                                ",V,CM0001817,264885,9/27/2021 12:00:00 AM,,TKDKJ2009/063,9/27/2021 12:00:00 AM,TKD0134827,9/27/2021 12:00:00 AM,GD I,600,38100,37.5,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"KIKAM                                   ",V,CM0001819,264885,9/27/2021 12:00:00 AM,,TKDKJ2509/065,9/27/2021 12:00:00 AM,TKD0134807,9/27/2021 12:00:00 AM,GD I,154,9726,9.572,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"SAMREBOI A                              ",V,CM0001820,264885,9/27/2021 12:00:00 AM,,TKDKJ2509/066,9/27/2021 12:00:00 AM,TKD0134833,9/27/2021 12:00:00 AM,GD I,90,5689.4,5.5994,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"TARKWA A                                ",V,CM0001821,264885,9/27/2021 12:00:00 AM,,TKDKJ2509/066,9/27/2021 12:00:00 AM,TKD0134832,9/27/2021 12:00:00 AM,GD I,133,8407.6,8.2746,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"ENCHI C                                 ",W,FE0044960,0264925,9/27/2021 12:00:00 AM,,TKDKJJ1909/168,9/27/2021 12:00:00 AM,TKD0134828,9/27/2021 12:00:00 AM,GD I,450,28390,27.94,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"ELLUBO                                  ",V,FE0044962,0264886,9/27/2021 12:00:00 AM,,TKDKJW2209/170,9/27/2021 12:00:00 AM,TKD0134831,9/27/2021 12:00:00 AM,GD I,320,20280,19.96,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"ASANKRAGWA                              ",W,FIR046211,0264969,9/27/2021 12:00:00 AM,,TKDKJG2309/034,9/27/2021 12:00:00 AM,TKD0134830,9/27/2021 12:00:00 AM,GD I,10,636.4,0.6264,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"DUNKWA                                  ",W,FIR046210,0264969,9/27/2021 12:00:00 AM,,TKDKJG2309/039,9/27/2021 12:00:00 AM,TKD0134829,9/27/2021 12:00:00 AM,GD I,115,7318.6,7.2036,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"TWIFO NYINASE                           ",W,FIR046209,0264970,9/27/2021 12:00:00 AM,,TKDKJE2309/037,9/27/2021 12:00:00 AM,TKD0134864,9/27/2021 12:00:00 AM,GD I,126,8054,7.928,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"TWIFO NYINASE                           ",W,FIR046208,0264970,9/27/2021 12:00:00 AM,,TKDKJ2309/038,9/27/2021 12:00:00 AM,TKD0134780,9/27/2021 12:00:00 AM,GD I,126,8034,7.908,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"TWIFO NYINASE                           ",W,FIR046206,0264970,9/27/2021 12:00:00 AM,,TKDKJQ2309/038,9/27/2021 12:00:00 AM,TKD0134781,9/27/2021 12:00:00 AM,GD I,126,8034,7.908,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"TWIFO NYINASE                           ",W,FIR046207,0264970,9/27/2021 12:00:00 AM,,TKDKJB2309/035,9/27/2021 12:00:00 AM,TKD0134866,9/27/2021 12:00:00 AM,GD I,126,8034,7.908,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"W/AKROPONG A                            ",W,FIR046213,0264969,9/27/2021 12:00:00 AM,,TKDKJF2309/034,9/27/2021 12:00:00 AM,TKD0134783,9/27/2021 12:00:00 AM,GD I,160,10063.2,9.9032,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"OBUASI                                  ",W,FIR046212,0264971,9/27/2021 12:00:00 AM,,TKDKJH2309/034,9/27/2021 12:00:00 AM,TKD0134782,9/27/2021 12:00:00 AM,GD I,487,30629.8,30.1428,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"KIKAM                                   ",V,HNC0001544,264887,9/27/2021 12:00:00 AM,,TKDKJ2709/001/DS,9/27/2021 12:00:00 AM,TKD0134826,9/27/2021 12:00:00 AM,GD II,36,2271,2.235,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,ASH BEKWAI B,V,NY0025201,0264889,9/27/2021 12:00:00 AM,,TKDKJR2109/022,9/27/2021 12:00:00 AM,TKD0134804,9/27/2021 12:00:00 AM,GD I,397,25019.7,24.6227,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"ASH/BEKWAI C                            ",V,NY0025202,0264889,9/27/2021 12:00:00 AM,,TKDKJU2109/022,9/27/2021 12:00:00 AM,TKD0134805,9/27/2021 12:00:00 AM,GD I,100,6302.2,6.2022,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,ASH BEKWAI A,V,NY0025203,0264889,9/27/2021 12:00:00 AM,,TKDKJY2109/022,9/27/2021 12:00:00 AM,TKD0134806,9/27/2021 12:00:00 AM,GD I,50,3151.1,3.1011,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,OBUASI B,W,NY0025208,0264972,9/27/2021 12:00:00 AM,,TKDKJP2209/023,9/27/2021 12:00:00 AM,TKD0134834,9/27/2021 12:00:00 AM,GD I,100,6282.5,6.1825,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"MANSO AMENFI A                          ",V,NY0025204,0264890,9/27/2021 12:00:00 AM,,TKDKJT2209/023,9/27/2021 12:00:00 AM,TKD0134812,9/27/2021 12:00:00 AM,GD I,195,12250.9,12.0559,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"DUNKWA B                                ",V,NY0025205,0264890,9/27/2021 12:00:00 AM,,TKDKJE2209/023,9/27/2021 12:00:00 AM,TKD0134811,9/27/2021 12:00:00 AM,GD I,150,9423.8,9.2738,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"ASANKRAGWA A                            ",W,NY0025207,0269401,9/27/2021 12:00:00 AM,,TKDKJI2209/023,9/27/2021 12:00:00 AM,TKD0134835,9/27/2021 12:00:00 AM,GD I,100,6282.5,6.1825,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"MANSO AMENFI B                          ",V,NY0025206,0264890,9/27/2021 12:00:00 AM,,TKDKJR2209/023,9/27/2021 12:00:00 AM,TKD0134813,9/27/2021 12:00:00 AM,GD I,187,11748.3,11.5613,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,T/NTAFREWASO A,V,NY0025210,0264891,9/27/2021 12:00:00 AM,,TKDKJW2309/024,9/27/2021 12:00:00 AM,TKD0134786,9/27/2021 12:00:00 AM,GD I,37,2341.4,2.3044,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,T/NTAFREWASO B,V,NY0025211,0264891,9/27/2021 12:00:00 AM,,TKDKJQ2309/024,9/27/2021 12:00:00 AM,0134787,9/27/2021 12:00:00 AM,GD I,171,10821,10.65,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"ASSIN BREKU                             ",W,NY0025209,0264973,9/27/2021 12:00:00 AM,,TKDKJS2309/024,9/27/2021 12:00:00 AM,TKD0134788,9/27/2021 12:00:00 AM,GD I,330,20882.5,20.5525,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"ASSIN FOSU A                            ",V,NY0025213,0264891,9/27/2021 12:00:00 AM,,TKDKJ2309/024,9/27/2021 12:00:00 AM,TKD0134785,9/27/2021 12:00:00 AM,GD I,125,7910.1,7.7851,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"ATIEKU                                  ",W,NY0025212,0264973,9/27/2021 12:00:00 AM,,TKDKJA2309/024,9/27/2021 12:00:00 AM,0134789,9/27/2021 12:00:00 AM,GD I,150,9492.1,9.3421,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"ASSIN FOSU A                            ",V,OL0000095,0264892,9/27/2021 12:00:00 AM,,TKDKJ2309/151,9/27/2021 12:00:00 AM,TKD0134816,9/27/2021 12:00:00 AM,GD I,33,2069.8,2.0368,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"TWIFO PRASO                             ",V,OL0000096,0264892,9/27/2021 12:00:00 AM,,TKDKJW2309/151,9/27/2021 12:00:00 AM,TKD0134815,9/27/2021 12:00:00 AM,GD I,16,1003.5,0.9875,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"TWIFO PRASO B                           ",V,OL0000097,0264892,9/27/2021 12:00:00 AM,,TKDKJQ2309/151,9/27/2021 12:00:00 AM,TKD0134814,9/27/2021 12:00:00 AM,GD I,80,5017.7,4.9377,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"DADIESO A                               ",W,PB26305,0264974,9/27/2021 12:00:00 AM,,TKDKJB1909/065,9/27/2021 12:00:00 AM,TKD0134802,9/27/2021 12:00:00 AM,GD I,293,18515.6,18.2226,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"ENCHI A                                 ",W,PB26306,0264974,9/27/2021 12:00:00 AM,,TKDKJM1909/065,9/27/2021 12:00:00 AM,TKD0134803,9/27/2021 12:00:00 AM,GD I,308,19463.4,19.1554,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"S/BEKWAI                                ",W,PB26311,0134779,9/27/2021 12:00:00 AM,,TKDKJP2209/067,9/27/2021 12:00:00 AM,TKD0134779,9/27/2021 12:00:00 AM,GD I,241,14985.8,14.7448,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"S/WIAWSO B                              ",W,PB26310,0264975,9/27/2021 12:00:00 AM,,TKDKJS2209/067,9/27/2021 12:00:00 AM,TKD0134778,9/27/2021 12:00:00 AM,GD I,141,8767.6,8.6266,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"AKONTOMBRA                              ",W,PB26309,02694702,9/27/2021 12:00:00 AM,,TKDKJC2209/067,9/27/2021 12:00:00 AM,TKD0134777,9/27/2021 12:00:00 AM,GD I,70,4352.7,4.2827,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"S/WIAWSO A                              ",W,PB26308,0269402,9/27/2021 12:00:00 AM,,TKDKJV2209/067,9/27/2021 12:00:00 AM,TKD0134776,9/27/2021 12:00:00 AM,GD I,32,1989.8,1.9578,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"ESIAMA                                  ",V,PB26318,0264888,9/27/2021 12:00:00 AM,,TKDKJO2309/069,9/27/2021 12:00:00 AM,TKD0134837,9/27/2021 12:00:00 AM,GD I,95,5985,5.89,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"ENCHI A                                 ",W,PB26314,0269403,9/27/2021 12:00:00 AM,,TKDKJ2409/071,9/27/2021 12:00:00 AM,TKD0134865,9/27/2021 12:00:00 AM,GD I,100,6300,6.2,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"ENCHI A                                 ",W,PB26313,0269403,9/27/2021 12:00:00 AM,,TKDKJE2409/07,9/27/2021 12:00:00 AM,0134838,9/27/2021 12:00:00 AM,GD I,100,6320,6.22,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"ESIAMA                                  ",V,PB26317,0264888,9/27/2021 12:00:00 AM,,TKDKJN2409/072,9/27/2021 12:00:00 AM,TKD0134817,9/27/2021 12:00:00 AM,GD I,100,6320,6.22,2021 LC,
9/27/2021 12:00:00 AM,KEJEBRIL 2A,"ESIAMA                                  ",V,PB26315,0264888,9/27/2021 12:00:00 AM,,TKDKJB2309/068,9/27/2021 12:00:00 AM,TKD0134836,9/27/2021 12:00:00 AM,GD I,621,39199,38.578,2021 LC,
9/24/2021 12:00:00 AM,KEJEBRIL 2A,"TARKWA B                                ",V,AGL0004431,264877,9/24/2021 12:00:00 AM,,TKDKJ1909/026,9/24/2021 12:00:00 AM,TKD0134734,9/24/2021 12:00:00 AM,GD I,600,37920,37.32,2021 LC,
9/24/2021 12:00:00 AM,KEJEBRIL 2A,"NSOKOTE A                               ",W,CM0001818,264921,9/24/2021 12:00:00 AM,,TKDKJ2109/064,9/24/2021 12:00:00 AM,TKD0134735,9/24/2021 12:00:00 AM,GD I,100,6320,6.22,2021 LC,
9/24/2021 12:00:00 AM,ZAMIL-6,"TARKWA B                                ",V,CM0001816,264608,9/24/2021 12:00:00 AM,,TKDAP1909/062,9/24/2021 12:00:00 AM,TKD0064243,9/24/2021 12:00:00 AM,GD I,370,23310,22.94,2021 LC,
9/24/2021 12:00:00 AM,KEJEBRIL 2A,"SAMREBOI                                ",V,COU000628,264879,9/24/2021 12:00:00 AM,,TKDKJ2209/008,9/24/2021 12:00:00 AM,TKD0134859,9/24/2021 12:00:00 AM,GD I,205,12955,12.75,2021 LC,
9/24/2021 12:00:00 AM,ZAMIL-6,A/ BEREKU,V,CKS003879,264603,9/24/2021 12:00:00 AM,,TKDAP1909/076,9/24/2021 12:00:00 AM,TKD0064244,9/24/2021 12:00:00 AM,GD I,200,12680,12.48,2021 LC,
9/24/2021 12:00:00 AM,ZAMIL-6,"SAMREBOI D                              ",V,FLU0012254,264605,9/24/2021 12:00:00 AM,,TKDAP1909/050,9/24/2021 12:00:00 AM,TKD0064242,9/24/2021 12:00:00 AM,GD I,270,16890,16.62,2021 LC,
9/24/2021 12:00:00 AM,KEJEBRIL 2A,"DADIESO                                 ",W,FE0044959,264918,9/24/2021 12:00:00 AM,,TKDKJ1909/167,9/24/2021 12:00:00 AM,TKD0134728,9/24/2021 12:00:00 AM,GD I,150,9550,9.4,2021 LC,
9/24/2021 12:00:00 AM,ZAMIL-6,"BOGOSO                                  ",V,NT000537,264606,9/24/2021 12:00:00 AM,,TKDAP1909/010,9/24/2021 12:00:00 AM,TKD0064247,9/24/2021 12:00:00 AM,GD I,572,35948,35.376,2021 LC,
9/24/2021 12:00:00 AM,KEJEBRIL 2A,"NSOKOTE                                 ",V,FE0044961,264881,9/24/2021 12:00:00 AM,,TKDKJ2009/169,9/24/2021 12:00:00 AM,TKD0134736,9/24/2021 12:00:00 AM,GD I,40,2525,2.485,2021 LC,
9/24/2021 12:00:00 AM,KEJEBRIL 2A,BOGOSO INSU,W,FIR046203,264919,9/24/2021 12:00:00 AM,,TKDKJ1909/031,9/24/2021 12:00:00 AM,TKD0134857,9/24/2021 12:00:00 AM,GD I,750,46910,46.16,2021 LC,
9/24/2021 12:00:00 AM,KEJEBRIL 2A,"TWIFO PRASO                             ",V,FIR046202,264675,9/24/2021 12:00:00 AM,,TKDKJ2009/032,9/24/2021 12:00:00 AM,TKD0134727,9/24/2021 12:00:00 AM,GD I,475,30188.1,29.7131,2021 LC,
9/24/2021 12:00:00 AM,KEJEBRIL 2A,TWIFO NYINASE A,W,FIR046204,264917,9/24/2021 12:00:00 AM,,TKDKJ2009/032,9/24/2021 12:00:00 AM,TKD0134726,9/24/2021 12:00:00 AM,GD I,175,11121.9,10.9469,2021 LC,
9/24/2021 12:00:00 AM,KEJEBRIL 2A,TWIFO NYINASE A,W,FIR046205,264917,9/24/2021 12:00:00 AM,,TKDKJ2009/033,9/24/2021 12:00:00 AM,TKD0134858,9/24/2021 12:00:00 AM,GD I,700,44560,43.86,2021 LC,
9/24/2021 12:00:00 AM,ZAMIL-6,"AGONA AMENFI                            ",J,PB21620,114296,9/24/2021 12:00:00 AM,,TKDAP1809/058,9/24/2021 12:00:00 AM,TKD0064230,9/24/2021 12:00:00 AM,GD I,46,2899.8,2.8538,2021 LC,
9/24/2021 12:00:00 AM,KEJEBRIL 2A,"W/AKROPONG A                            ",W,FLU0005301,264922,9/24/2021 12:00:00 AM,,TKDKJ2209/051,9/24/2021 12:00:00 AM,TKD0134738,9/24/2021 12:00:00 AM,GD I,151,9526,9.375,2021 LC,
9/24/2021 12:00:00 AM,ZAMIL-6,"ASANKRAGWA A                            ",W,PB21619,107061,9/24/2021 12:00:00 AM,,TKDAP1809/058,9/24/2021 12:00:00 AM,TKD0064240,9/24/2021 12:00:00 AM,GD I,219,13805.8,13.5868,2021 LC,
9/24/2021 12:00:00 AM,KEJEBRIL 2A,"TARKWA A                                ",V,FLU0005302,264880,9/24/2021 12:00:00 AM,,TKDKJ2209/051,9/24/2021 12:00:00 AM,TKD0134737,9/24/2021 12:00:00 AM,GD I,35,2208,2.173,2021 LC,
9/24/2021 12:00:00 AM,KEJEBRIL 2A,"DUNKWA                                  ",W,OL0000446,0264916,9/24/2021 12:00:00 AM,,TKDKJT2009/149,9/24/2021 12:00:00 AM,TKD0138487,9/24/2021 12:00:00 AM,GD I,147,9293,9.146,2021 LC,
9/24/2021 12:00:00 AM,KEJEBRIL 2A,"ENCHI B                                 ",W,OL0000449,0264915,9/24/2021 12:00:00 AM,,TKDKJE2309/005/DS,9/24/2021 12:00:00 AM,TKD0138485,9/24/2021 12:00:00 AM,GD I,10,626,0.616,2021 LC,
9/24/2021 12:00:00 AM,KEJEBRIL 2A,"DUNKWA A                                ",W,OL0000448,0264915,9/24/2021 12:00:00 AM,,TKDKJQ2309/005/DS,9/24/2021 12:00:00 AM,TKD0135120,9/24/2021 12:00:00 AM,GD I,20,1252,1.232,2021 LC,
9/24/2021 12:00:00 AM,KEJEBRIL 2A,"KIKAM                                   ",W,OL0000447,0264915,9/24/2021 12:00:00 AM,,TKDKJY2309/005/DS,9/24/2021 12:00:00 AM,TKD0135119,9/24/2021 12:00:00 AM,GD I,20,1252,1.232,2021 LC,
9/24/2021 12:00:00 AM,KEJEBRIL 2A,"ELLUBO                                  ",V,OCL0001033,0264878,9/24/2021 12:00:00 AM,,TKDKJR2009/037,9/24/2021 12:00:00 AM,TKD0134733,9/24/2021 12:00:00 AM,GD I,569,35971,35.402,2021 LC,
9/24/2021 12:00:00 AM,KEJEBRIL 2A,"KIKAM                                   ",V,OCL0001035,0264876,9/24/2021 12:00:00 AM,,TKDKJQ2009/038,9/24/2021 12:00:00 AM,TKD0134729,9/24/2021 12:00:00 AM,GD I,200,12565.7,12.3657,2021 LC,
9/24/2021 12:00:00 AM,KEJEBRIL 2A,"KIKAM                                   ",V,OCL0001034,0264876,9/24/2021 12:00:00 AM,,TKDKJ2009/038,9/24/2021 12:00:00 AM,TKD0134730,9/24/2021 12:00:00 AM,GD I,500,31414.3,30.9143,2021 LC,
9/24/2021 12:00:00 AM,KEJEBRIL 2A,"KIKAM                                   ",V,OCL0001037,0264876,9/24/2021 12:00:00 AM,,TKDKJW2209/039,9/24/2021 12:00:00 AM,TKD0134731,9/24/2021 12:00:00 AM,GD I,160,10113.7,9.9537,2021 LC,
9/24/2021 12:00:00 AM,KEJEBRIL 2A,"ELLUBO                                  ",V,OCL0001036,0264876,9/24/2021 12:00:00 AM,,TKDKJE2209/039,9/24/2021 12:00:00 AM,TKD0134732,9/24/2021 12:00:00 AM,GD I,524,33122.3,32.5983,2021 LC,
9/24/2021 12:00:00 AM,ZAMIL-6,"ASANKRAGWA A                            ",W,PB21618,107061,9/24/2021 12:00:00 AM,,TKDAP1809/058,9/24/2021 12:00:00 AM,TKD0064239,9/24/2021 12:00:00 AM,GD I,235,14814.4,14.5794,2021 LC,
9/24/2021 12:00:00 AM,KEJEBRIL 2A,"TWIFO NYINASE                           ",V,PB21625,264882,9/24/2021 12:00:00 AM,,TKDKJ1909/063,9/24/2021 12:00:00 AM,TKD0134863,9/24/2021 12:00:00 AM,GD I,34,2144.1,2.1101,2021 LC,
9/24/2021 12:00:00 AM,KEJEBRIL 2A,"ASSIN MANSO                             ",V,PB26304,264883,9/24/2021 12:00:00 AM,,TKDKJ1909/063,9/24/2021 12:00:00 AM,TKD0134861,9/24/2021 12:00:00 AM,GD I,1,63.1,0.0621,2021 LC,
9/24/2021 12:00:00 AM,ZAMIL-6,"ASSIN FOSU                              ",V,PB21621,264604,9/24/2021 12:00:00 AM,,TKDAP1909/064,9/24/2021 12:00:00 AM,TKD0064241,9/24/2021 12:00:00 AM,GD I,59,3741,3.682,2021 LC,
9/24/2021 12:00:00 AM,KEJEBRIL 2A,A/ BEREKU,W,PB26302,264920,9/24/2021 12:00:00 AM,,TKDKJ1909/063,9/24/2021 12:00:00 AM,TKD0134860,9/24/2021 12:00:00 AM,GD I,78,4918.8,4.8408,2021 LC,
9/24/2021 12:00:00 AM,ZAMIL-6,AIYINASE-ELLUBO,V,TD0000304,264607,9/24/2021 12:00:00 AM,,TKDKJ1909/007,9/24/2021 12:00:00 AM,TKD0064245,9/24/2021 12:00:00 AM,GD I,200,12578.2,12.3782,2021 LC,
9/24/2021 12:00:00 AM,KEJEBRIL 2A,"ASSIN MANSO                             ",V,PB26303,264883,9/24/2021 12:00:00 AM,,TKDKJ1909/063,9/24/2021 12:00:00 AM,TKD0134862,9/24/2021 12:00:00 AM,GD I,84,5297.1,5.2131,2021 LC,
9/24/2021 12:00:00 AM,ZAMIL-6,AIYINASE-ELLUBO,V,TD0000303,264607,9/24/2021 12:00:00 AM,,TKDKJ1909/007,9/24/2021 12:00:00 AM,TKD0064246,9/24/2021 12:00:00 AM,GD I,57,3584.8,3.5278,2021 LC,
9/24/2021 12:00:00 AM,KEJEBRIL 2A,"NKROFUL                                 ",V,PB26307,264674,9/24/2021 12:00:00 AM,,TKDKJ2109/066,9/24/2021 12:00:00 AM,TKD0138488,9/24/2021 12:00:00 AM,GD I,520,32980,32.46,2021 LC,
9/24/2021 12:00:00 AM,KEJEBRIL 2A,"ENCHI                                   ",W,STE0000019,264914,9/24/2021 12:00:00 AM,,TKDKJ1909/009,9/24/2021 12:00:00 AM,TKD0138486,9/24/2021 12:00:00 AM,GD I,100,6340,6.24,2021 LC,
9/23/2021 12:00:00 AM,ZAMIL-6,"ELLUBO                                  ",V,FE0044958,264573,9/23/2021 12:00:00 AM,,TKDAP1809/166,9/23/2021 12:00:00 AM,TKD0055025,9/23/2021 12:00:00 AM,GD I,392,24808,24.416,2021 LC,
9/23/2021 12:00:00 AM,ZAMIL-6,"KIKAM                                   ",V,FE0044956,264573,9/23/2021 12:00:00 AM,,TKDAP1809/164,9/23/2021 12:00:00 AM,TKD0064227,9/23/2021 12:00:00 AM,GD I,63,3972.1,3.9091,2021 LC,
9/23/2021 12:00:00 AM,ZAMIL-6,"ELLUBO                                  ",V,FE0044955,264573,9/23/2021 12:00:00 AM,,TKDAP1809/164,9/23/2021 12:00:00 AM,TKD0064226,9/23/2021 12:00:00 AM,GD I,100,6304.9,6.2049,2021 LC,
9/23/2021 12:00:00 AM,ZAMIL-6,"TARKWA                                  ",V,FIR046201,264574,9/23/2021 12:00:00 AM,,TKDAP1809/030,9/23/2021 12:00:00 AM,TKD0055015,9/23/2021 12:00:00 AM,GD I,688,43252,42.564,2021 LC,
