OffloadingDate,Shed,Station,Category,InternalWaybill,CtoNumber,CtoDate,ReferenceNo,Cwc,CwcDate,PurityNumber,PurityDate,Grade,Bags,NetWeight,Tonnes,CropYear,TicketType
04/11/2021 00:00:00,G/ ANNEX B,HWIDIEM,P,NY00024871,0263048,04/11/2021 00:00:00,MC054/026,TEM0311/050,04/11/2021 00:00:00,TEM0139688,04/11/2021 00:00:00,GD I,350,22168.9,21.8189,2021/22 MC,
04/11/2021 00:00:00,G/ ANNEX B,GOASO,P,NY00024872,0263049,04/11/2021 00:00:00,MC054/026,TEM0311/050,04/11/2021 00:00:00,TEM0139687,04/11/2021 00:00:00,GD I,270,17101.7,16.8317,2021/22 MC,
04/11/2021 00:00:00,G/ ANNEX B,MANKRANSO,P,NY00024873,0263050,04/11/2021 00:00:00,MC054/026,TEM0311/050,04/11/2021 00:00:00,TEM0139686,04/11/2021 00:00:00,GD I,122,7727.4,7.6054,2021/22 MC,
04/11/2021 00:00:00,G/ ANNEX B,KOFORIDUA,P,GCM0000657,010801/20A,04/11/2021 00:00:00,MC3/92/003,TEM0211/003,04/11/2021 00:00:00,TEM0091997,04/11/2021 00:00:00,GD I,527,32633,32.106,2021/22 MC,
04/11/2021 00:00:00,G/ ANNEX B,"JUASO ",P,CM0000171,SP0260161,04/11/2021 00:00:00,MC018/008,TEM0311/021,04/11/2021 00:00:00,TEM0091995,04/11/2021 00:00:00,GD I,600,38080,37.48,2021/22 MC,
04/11/2021 00:00:00,G/ ANNEX B,KADE,P,PB0041354,120802/20A,04/11/2021 00:00:00,MC001/021,TEM0311/042,04/11/2021 00:00:00,TEM0092190,04/11/2021 00:00:00,GD I,587,37153,36.566,2021/22 MC,
04/11/2021 00:00:00,G/ ANNEX B,MANKRANSO,P,FE0043010,SP0263007,04/11/2021 00:00:00,MC015/025,TEM0311/053,04/11/2021 00:00:00,TEM0144318,04/11/2021 00:00:00,GD I,250,15850,15.6,2021/22 MC,
04/11/2021 00:00:00,G/ ANNEX B,ACHIASE,P,NY0081551,0263047,04/11/2021 00:00:00,MC054/026,TEM0311/051,04/11/2021 00:00:00,TEM0139689,04/11/2021 00:00:00,GD I,700,44160,43.46,2021/22 MC,
04/11/2021 00:00:00,G/ ANNEX B,CAPE COAST,P,OL0007126,SP0271726,04/11/2021 00:00:00,MC019/066,TEM0311/147,04/11/2021 00:00:00,TEM0139707,04/11/2021 00:00:00,GD I,600,38080,37.48,2021/22 MC,
04/11/2021 00:00:00,G/ ANNEX B,TEPA,P,FE0043011,SP0263008,04/11/2021 00:00:00,MC015/025,TEM0311/052,04/11/2021 00:00:00,TEM0144320,04/11/2021 00:00:00,GD I,401,25146.7,24.7457,2021/22 MC,
04/11/2021 00:00:00,G/ ANNEX B,TEPA,P,FE0043012,SP0263009,04/11/2021 00:00:00,MC015/025,TEM0311/052,04/11/2021 00:00:00,TEM0144321,04/11/2021 00:00:00,GD I,192,12040.3,11.8483,2021/22 MC,
04/11/2021 00:00:00,G/ ANNEX B,KIBI,P,OL0007129,SP0271727,04/11/2021 00:00:00,MC019/070,TEM0311/152,04/11/2021 00:00:00,TEM0139723,04/11/2021 00:00:00,GD I,603,38277,37.674,2021/22 MC,
04/11/2021 00:00:00,G/ ANNEX C,CAPE COAST,P,KAT0000754,0263566,04/11/2021 00:00:00,MC92/001,TEM0211/001,04/11/2021 00:00:00,TEM0091996,04/11/2021 00:00:00,GD I,100,6340,6.24,2021/22 MC,
04/11/2021 00:00:00,G/ ANNEX C,OFFINSO,P,CK006905,0263565,04/11/2021 00:00:00,MC074/16/009,TEM0311/014,04/11/2021 00:00:00,TEM0139726,04/11/2021 00:00:00,GD I,220,13940,13.72,2021/22 MC,
04/11/2021 00:00:00,G/ ANNEX C,BREMAN ASIKUMA,P,OL0007127,0263569,04/11/2021 00:00:00,MC019/065,TEM0311/148,04/11/2021 00:00:00,TEM0139709,04/11/2021 00:00:00,GD I,650,41230,40.58,2021/22 MC,
04/11/2021 00:00:00,G/ ANNEX C,NYINAHIN,P,OL0003522,0263570,04/11/2021 00:00:00,MC019/067,TEM0311/149,04/11/2021 00:00:00,TEM0139708,04/11/2021 00:00:00,GD I,420,26600,26.18,2021/22 MC,
04/11/2021 00:00:00,G/ ANNEX C,KADE,P,OL0000821,0263574,04/11/2021 00:00:00,MC019/068,TEM0211/001/DS,04/11/2021 00:00:00,TEM0139722,04/11/2021 00:00:00,GD I,4,253.5,0.2495,2021/22 MC,
04/11/2021 00:00:00,G/ ANNEX C,KADE,P,OL0008358,0263574,04/11/2021 00:00:00,MC019/068,TEM0211/001/DS,04/11/2021 00:00:00,TEM0139714,04/11/2021 00:00:00,GD I,2,126.8,0.1248,2021/22 MC,
04/11/2021 00:00:00,G/ ANNEX C,NKAWKAW,P,OL0008359,0263574,04/11/2021 00:00:00,MC019/068,TEM0211/001/DS,04/11/2021 00:00:00,TEM0139713,04/11/2021 00:00:00,GD I,2,126.8,0.1248,2021/22 MC,
04/11/2021 00:00:00,G/ ANNEX C,BREMAN ASIKUMA,P,OL0008360,0271103,04/11/2021 00:00:00,MC019/071,TEM0211/001/DS,04/11/2021 00:00:00,TEM0139721,04/11/2021 00:00:00,GD I,15,950.6,0.9356,2021/22 MC,
04/11/2021 00:00:00,G/ ANNEX C,CAPE COAST,P,FE0040698,0263568,04/11/2021 00:00:00,MC015/026,TEM0211/050,04/11/2021 00:00:00,TEM0144319,04/11/2021 00:00:00,GD I,180,11400,11.22,2021/22 MC,
04/11/2021 00:00:00,G/ ANNEX C,SUNYANI,P,FE0040699,0263567,04/11/2021 00:00:00,MC015/026,TEM0311/051,04/11/2021 00:00:00,TEM0144317,04/11/2021 00:00:00,GD I,300,19000,18.7,2021/22 MC,
04/11/2021 00:00:00,G/ ANNEX C,ANTOAKROM,P,OL0008361,0271104,04/11/2021 00:00:00,MC019/069,TEM0211/001/DS,04/11/2021 00:00:00,TEM0139717,04/11/2021 00:00:00,GD I,23,1457.6,1.4346,2021/22 MC,
04/11/2021 00:00:00,G/ ANNEX C,KADE,P,OL0008362,0263574,04/11/2021 00:00:00,MC019/068,TEM0211/001/DS,04/11/2021 00:00:00,TEM0139710,04/11/2021 00:00:00,GD I,1,63.4,0.0624,2021/22 MC,
04/11/2021 00:00:00,G/ ANNEX C,KOFORIDUA,P,OL0008363,0263572,04/11/2021 00:00:00,MC019/067,TEM0211/001/DS,04/11/2021 00:00:00,TEM0139718,04/11/2021 00:00:00,GD I,5,316.9,0.3119,2021/22 MC,
04/11/2021 00:00:00,G/ ANNEX C,KENYASI,P,OL0008364,0263573,04/11/2021 00:00:00,MC019/069,TEM0211/001/DS,04/11/2021 00:00:00,TEM0263573,04/11/2021 00:00:00,GD I,2,126.8,0.1248,2021/22 MC,
04/11/2021 00:00:00,G/ ANNEX C,CAPE COAST,P,OL0008366,0271103,04/11/2021 00:00:00,MC019/071,TEM0211/001/DS,04/11/2021 00:00:00,TEM0139720,04/11/2021 00:00:00,GD I,3,190.1,0.1871,2021/22 MC,
04/11/2021 00:00:00,G/ ANNEX C,NYINAHIN,P,OL0008367,0271104,04/11/2021 00:00:00,MC019/069,TEM0211/001/DS,04/11/2021 00:00:00,TEM0139716,04/11/2021 00:00:00,GD I,9,570.4,0.5614,2021/22 MC,
04/11/2021 00:00:00,G/ ANNEX C,SUNYANI,P,OL0008365,0263573,04/11/2021 00:00:00,MC019/069,TEM0211/001/DS,04/11/2021 00:00:00,TEM0139715,04/11/2021 00:00:00,GD I,29,1837.9,1.8089,2021/22 MC,
04/11/2021 00:00:00,G/ ANNEX C,OFFINSO,P,OL0008369,0271101,04/11/2021 00:00:00,MC019/068,TEM0211/001/DS,04/11/2021 00:00:00,TEM0139711,04/11/2021 00:00:00,GD I,550,34856.7,34.3067,2021/22 MC,
04/11/2021 00:00:00,G/ ANNEX C,EFFIDUASE,P,OL0008370,0271102,04/11/2021 00:00:00,MC019/074,TEM0211/001/DS,04/11/2021 00:00:00,TEM0139712,04/11/2021 00:00:00,GD I,100,6337.6,6.2376,2021/22 MC,
04/11/2021 00:00:00,G/ ANNEX C,ASUMURA,P,NY00022030,0263100,04/11/2021 00:00:00,MC054/026,TEM0311/052,04/11/2021 00:00:00,TEM0139685,04/11/2021 00:00:00,GD I,350,22060,21.71,2021/22 MC,
04/11/2021 00:00:00,G/ ANNEX C,ASUMURA,P,NY00022031,0263099,04/11/2021 00:00:00,MC054/026,TEM0311/052,04/11/2021 00:00:00,TEM0139684,04/11/2021 00:00:00,GD I,350,22060,21.71,2021/22 MC,
03/11/2021 00:00:00,ADWUMAPA A,NEW EDUBIASE,P,OL0008412,2759433,03/11/2021 00:00:00,MC019/061,TEM0111/139,03/11/2021 00:00:00,TEM0120659,03/11/2021 00:00:00,GD I,596,37640,37.044,2021/22 MC,
03/11/2021 00:00:00,ADWUMAPA A,NYINAHIN,P,CJC0007731,2759458,03/11/2021 00:00:00,MC092/20/018,TEM0111/032,03/11/2021 00:00:00,TEM0120715,03/11/2021 00:00:00,GD I,100,6318.5,6.2185,2021/22 MC,
03/11/2021 00:00:00,ADWUMAPA A,AMPENIM,P,CJC0007730,2759457,03/11/2021 00:00:00,MC092/20/018,TEM0111/032,03/11/2021 00:00:00,TEM0120714,03/11/2021 00:00:00,GD I,550,34751.5,34.2015,2021/22 MC,
03/11/2021 00:00:00,ADWUMAPA A,KIBI,P,UNM0000634,SP2759479,03/11/2021 00:00:00,MC059/14/006,TEM0111/009,03/11/2021 00:00:00,TEM0120658,03/11/2021 00:00:00,GD I,650,41330,40.68,2021/22 MC,
03/11/2021 00:00:00,ADWUMAPA A,SUHUM,P,CJC0007726,2759456,03/11/2021 00:00:00,MC092/20/018,TEM0211/001/DS,03/11/2021 00:00:00,TEM0120713,03/11/2021 00:00:00,GD I,1,62.9,0.0619,2021/22 MC,
03/11/2021 00:00:00,ADWUMAPA A,NYINAHIN,P,CJC0007727,2759455,03/11/2021 00:00:00,MC092/20/018,TEM0211/001/DS,03/11/2021 00:00:00,TEM0120712,03/11/2021 00:00:00,GD I,1,62.9,0.0619,2021/22 MC,
03/11/2021 00:00:00,ADWUMAPA A,NYINAHIN,P,CJC0007728,2759455,03/11/2021 00:00:00,MC092/20/018,TEM0211/001/DS,03/11/2021 00:00:00,TEM0120710,03/11/2021 00:00:00,GD I,31,1949,1.918,2021/22 MC,
03/11/2021 00:00:00,ADWUMAPA A,NYINAHIN,P,CJC0007729,2759455,03/11/2021 00:00:00,MC092/20/018,TEM0211/001/DS,03/11/2021 00:00:00,TEM0120711,03/11/2021 00:00:00,GD I,29,1823.3,1.7943,2021/22 MC,
03/11/2021 00:00:00,ADWUMAPA A,MANKRANSO,P,AR0000154,SP2759503,03/11/2021 00:00:00,MC025/004,TEM0111/003,03/11/2021 00:00:00,TEM0128481,03/11/2021 00:00:00,GD I,600,37720,37.12,2021/22 MC,
03/11/2021 00:00:00,ADWUMAPA A,AKIM OFOASE,P,UNM0000635,SP2759479,03/11/2021 00:00:00,MC059/14/006,TEM0211/010,03/11/2021 00:00:00,TEM0120660,03/11/2021 00:00:00,GD I,600,37980,37.38,2021/22 MC,
03/11/2021 00:00:00,ADWUMAPA A,KONONGO,P,EL0013901,2759204,03/11/2021 00:00:00,MC077/18/012,TEM0211/022,03/11/2021 00:00:00,TEM0140532,03/11/2021 00:00:00,GD I,353,22304.2,21.9512,2021/22 MC,
03/11/2021 00:00:00,ADWUMAPA A,ANTOAKROM,P,EL0013902,SP2759178,03/11/2021 00:00:00,MC077/18/013,TEM0211/022,03/11/2021 00:00:00,TEM0140533,03/11/2021 00:00:00,GD I,297,18765.8,18.4688,2021/22 MC,
03/11/2021 00:00:00,ADWUMAPA C,KEDJEBI,P,OL0008417,2759274,03/11/2021 00:00:00,MC019/061,TEM0211/144,03/11/2021 00:00:00,TEM0120661,03/11/2021 00:00:00,GD I,795,50345,49.55,2021/22 MC,
03/11/2021 00:00:00,ADWUMAPA C,CAPE COAST,P,KU005101,SP2759085,03/11/2021 00:00:00,MC006/007,TEM0111/012,03/11/2021 00:00:00,TEM0119637,03/11/2021 00:00:00,GD I,744,47096,46.352,2021/22 MC,
03/11/2021 00:00:00,ADWUMAPA C,BONSU NKWANTA,P,FE0040697,2759380,03/11/2021 00:00:00,MC015/023,TEM0111/049,03/11/2021 00:00:00,TEM0119533,03/11/2021 00:00:00,GD I,200,12640,12.44,2021/22 MC,
03/11/2021 00:00:00,ADWUMAPA C,TEPA,P,OL0008422,2759275,03/11/2021 00:00:00,MC019/061,TEM0211/143,03/11/2021 00:00:00,TEM0120662,03/11/2021 00:00:00,GD I,300,18876,18.576,2021/22 MC,
03/11/2021 00:00:00,ADWUMAPA C,TEPA,P,OL0008423,2759275,03/11/2021 00:00:00,MC019/061,TEM0211/143,03/11/2021 00:00:00,TEM0120663,03/11/2021 00:00:00,GD I,200,12584,12.384,2021/22 MC,
03/11/2021 00:00:00,G/ ANNEX B,"JUASO ",P,OL0008418,SP0263600,03/11/2021 00:00:00,MC019/062,TEM0211/141,03/11/2021 00:00:00,TEM0139705,03/11/2021 00:00:00,GD I,598,37882,37.284,2021/22 MC,
03/11/2021 00:00:00,G/ ANNEX B,KADE,P,NY00024868,0263044,03/11/2021 00:00:00,MC054/025,TEM0111/048,03/11/2021 00:00:00,TEM0139680,03/11/2021 00:00:00,GD I,510,32086.3,31.5763,2021/22 MC,
03/11/2021 00:00:00,G/ ANNEX B,KIBI,P,NY00024869,0263045,03/11/2021 00:00:00,MC054/025,TEM0111/048,03/11/2021 00:00:00,TEM0139681,03/11/2021 00:00:00,GD I,190,11953.7,11.7637,2021/22 MC,
03/11/2021 00:00:00,G/ ANNEX B,KIBI,P,OL0008420,SP0263599,03/11/2021 00:00:00,MC019/062,TEM0211/142,03/11/2021 00:00:00,TEM0139704,03/11/2021 00:00:00,GD I,740,46900,46.16,2021/22 MC,
03/11/2021 00:00:00,G/ ANNEX B,SUNYANI,P,NY00024870,0263046,03/11/2021 00:00:00,MC054/025,TEM0211/049,03/11/2021 00:00:00,TEM0139682,03/11/2021 00:00:00,GD I,740,46860,46.12,2021/22 MC,
03/11/2021 00:00:00,G/ ANNEX B,NEW EDUBIASE,P,FE0043009,SP0263006,03/11/2021 00:00:00,MC015/024,TEM0111/048,03/11/2021 00:00:00,TEM0144316,03/11/2021 00:00:00,GD I,647,40973,40.326,2021/22 MC,
02/11/2021 00:00:00,ADWUMAPA A,GOASO,P,OL0001212,2759429,02/11/2021 00:00:00,MC019/056,TEM2810/121,02/11/2021 00:00:00,TEM0119524,02/11/2021 00:00:00,GD I,250,15775.9,15.5259,2021/22 MC,
02/11/2021 00:00:00,ADWUMAPA A,GOASO,P,OL0001213,2759429,02/11/2021 00:00:00,MC019/056,TEM2810/121,02/11/2021 00:00:00,TEM0119522,02/11/2021 00:00:00,GD I,100,6310.3,6.2103,2021/22 MC,
02/11/2021 00:00:00,ADWUMAPA A,ASUMURA,P,OL0001214,2759429,02/11/2021 00:00:00,MC019/056,TEM2810/121,02/11/2021 00:00:00,TEM0119521,02/11/2021 00:00:00,GD I,230,14513.8,14.2838,2021/22 MC,
02/11/2021 00:00:00,ADWUMAPA A,OFFINSO,P,CK006903,2759779,02/11/2021 00:00:00,MC074/16/008,TEM0111/012,02/11/2021 00:00:00,TEM0119609,02/11/2021 00:00:00,GD I,200,12600,12.4,2021/22 MC,
02/11/2021 00:00:00,ADWUMAPA A,JASIKAN,P,FTS005426,2759453,02/11/2021 00:00:00,MC070/15/004,TEM0111/004,02/11/2021 00:00:00,TEM0120706,02/11/2021 00:00:00,GD I,100,6300,6.2,2021/22 MC,
02/11/2021 00:00:00,ADWUMAPA A,NYINAHIN,P,UNM0000633,SP2759478,02/11/2021 00:00:00,MC059/14/005,TEM0111/008,02/11/2021 00:00:00,TEM0119520,02/11/2021 00:00:00,GD I,600,37940,37.34,2021/22 MC,
02/11/2021 00:00:00,ADWUMAPA A,AKIM ODA,P,OL0008410,2759430,02/11/2021 00:00:00,MC019/056,TEM0111/138,02/11/2021 00:00:00,TEM0120651,02/11/2021 00:00:00,GD I,600,37680,37.08,2021/22 MC,
02/11/2021 00:00:00,ADWUMAPA A,AKIM ACHIASE,P,OL0008411,2759430,02/11/2021 00:00:00,MC019/056,TEM0111/138,02/11/2021 00:00:00,TEM0119525,02/11/2021 00:00:00,GD I,200,12560,12.36,2021/22 MC,
02/11/2021 00:00:00,ADWUMAPA A,ANTOAKROM,P,AR0000153,SP2759502,02/11/2021 00:00:00,MC025/003,TEM0111/004,02/11/2021 00:00:00,TEM0128480,02/11/2021 00:00:00,GD I,650,40910,40.26,2021/22 MC,
02/11/2021 00:00:00,ADWUMAPA A,OFFINSO,P,CK006904,2759778,02/11/2021 00:00:00,MC074/16/008,TEM0111/013,02/11/2021 00:00:00,TEM0119608,02/11/2021 00:00:00,GD I,620,38980,38.36,2021/22 MC,
02/11/2021 00:00:00,ADWUMAPA A,BREMAN ASIKUMA,P,CJC0006106,2759454,02/11/2021 00:00:00,MC092/20/017,TEM3110/030,02/11/2021 00:00:00,TEM0120707,02/11/2021 00:00:00,GD I,600,37900,37.3,2021/22 MC,
02/11/2021 00:00:00,ADWUMAPA C,BREMAN ASIKUMA,P,OL0008403,2759271,02/11/2021 00:00:00,MC019/058,TEM0111/136,02/11/2021 00:00:00,TEM0119523,02/11/2021 00:00:00,GD I,850,53830,52.98,2021/22 MC,
02/11/2021 00:00:00,ADWUMAPA C,MANKRANSO,P,OL0008404,2759272,02/11/2021 00:00:00,MC019/058,TEM3110/133,02/11/2021 00:00:00,TEM0120652,02/11/2021 00:00:00,GD I,400,25296,24.896,2021/22 MC,
02/11/2021 00:00:00,ADWUMAPA C,MANKRANSO,P,OL0008405,2759272,02/11/2021 00:00:00,MC019/058,TEM3110/133,02/11/2021 00:00:00,TEM0120654,02/11/2021 00:00:00,GD I,100,6324,6.224,2021/22 MC,
02/11/2021 00:00:00,ADWUMAPA C,MANKRANSO,P,EL0010618,2759410,02/11/2021 00:00:00,MC077/18/011,TEM3110/021,02/11/2021 00:00:00,TEM0140531,02/11/2021 00:00:00,GD I,269,17031,16.762,2021/22 MC,
02/11/2021 00:00:00,ADWUMAPA C,GOASO,P,FE0040696,2759379,02/11/2021 00:00:00,MC015/021,TEM3110/047,02/11/2021 00:00:00,TEM0119532,02/11/2021 00:00:00,GD I,110,6910,6.8,2021/22 MC,
02/11/2021 00:00:00,ARMAJARO  A,NKAWKAW,P,OL0001225,SP2756359,02/11/2021 00:00:00,MC019/057,TEM3110/132,02/11/2021 00:00:00,TEM0143535,02/11/2021 00:00:00,GD I,300,18980,18.68,2021/22 MC,
02/11/2021 00:00:00,ARMAJARO  A,AKOASE,P,OL0008401,SP2756359,02/11/2021 00:00:00,MC019/057,TEM3110/132,02/11/2021 00:00:00,TEM0143534,02/11/2021 00:00:00,GD I,300,18980,18.68,2021/22 MC,
02/11/2021 00:00:00,ARMAJARO  A,AKIM ODA,P,FE0040694,2756304,02/11/2021 00:00:00,MC015/021,TEM3010/044,02/11/2021 00:00:00,TEM0143606,02/11/2021 00:00:00,GD I,205,12955,12.75,2021/22 MC,
02/11/2021 00:00:00,ARMAJARO  A,ACHIASE,P,FE0043007,SP2756276,02/11/2021 00:00:00,MC015/022,TEM3010/045,02/11/2021 00:00:00,TEM0143607,02/11/2021 00:00:00,GD I,141,8926.4,8.7854,2021/22 MC,
02/11/2021 00:00:00,ARMAJARO  A,AKIM ODA,P,FE0043006,SP2756277,02/11/2021 00:00:00,MC015/022,TEM3010/045,02/11/2021 00:00:00,TEM0143609,02/11/2021 00:00:00,GD I,114,7217.1,7.1031,2021/22 MC,
02/11/2021 00:00:00,ARMAJARO  A,AKIM ODA,P,FE0040695,2756305,02/11/2021 00:00:00,MC015/021,TEM3010/045,02/11/2021 00:00:00,TEM0143608,02/11/2021 00:00:00,GD I,395,25006.5,24.6115,2021/22 MC,
02/11/2021 00:00:00,ARMAJARO  A,SUHUM,P,AD07503,2756393,02/11/2021 00:00:00,MC005/010,TEM2910/013,02/11/2021 00:00:00,TEM0143679,02/11/2021 00:00:00,GD I,398,25147.5,24.7495,2021/22 MC,
02/11/2021 00:00:00,ARMAJARO  A,KADE,P,AD07504,SP2756395,02/11/2021 00:00:00,MC005/010,TEM2910/013,02/11/2021 00:00:00,TEM0143678,02/11/2021 00:00:00,GD I,252,15922.5,15.6705,2021/22 MC,
02/11/2021 00:00:00,ARMAJARO  A,HOHOE,P,AD07502,SP2756394,02/11/2021 00:00:00,MC005/010,TEM2910/014,02/11/2021 00:00:00,TEM0143677,02/11/2021 00:00:00,GD I,130,8250,8.12,2021/22 MC,
02/11/2021 00:00:00,ARMAJARO  A,AKIM ODA,P,FL0010307,2756303,02/11/2021 00:00:00,MC066/15/005,TEM3110/006,02/11/2021 00:00:00,TEM0143600,02/11/2021 00:00:00,GD I,400,25240,24.84,2021/22 MC,
02/11/2021 00:00:00,ARMAJARO  A,ACHIASE,P,FL0010308,2756303,02/11/2021 00:00:00,MC066/15/005,TEM3110/006,02/11/2021 00:00:00,TEM0143676,02/11/2021 00:00:00,GD I,200,12620,12.42,2021/22 MC,
02/11/2021 00:00:00,ARMAJARO  A,"JUASO ",P,OL0008406,SP2756360,02/11/2021 00:00:00,MC019/057,TEM3110/134,02/11/2021 00:00:00,TEM0143536,02/11/2021 00:00:00,GD I,300,18960,18.66,2021/22 MC,
02/11/2021 00:00:00,ARMAJARO  A,NKAWKAW,P,OL0008407,SP2756361,02/11/2021 00:00:00,MC019/057,TEM3110/134,02/11/2021 00:00:00,TEM0143537,02/11/2021 00:00:00,GD I,300,18960,18.66,2021/22 MC,
02/11/2021 00:00:00,COMM C,BREMAN ASIKUMA,P,CJC0006104,2761927,02/11/2021 00:00:00,MC092/20/017,TEM3110/031,02/11/2021 00:00:00,TEM0127734,02/11/2021 00:00:00,GD I,600,37880,37.28,2021/22 MC,
02/11/2021 00:00:00,COMM C,ASSIN BEREKU,P,EL0010616,SP2761981,02/11/2021 00:00:00,MC077/18/010,TEM3110/020,02/11/2021 00:00:00,TEM0127732,02/11/2021 00:00:00,GD I,500,31585.7,31.0857,2021/22 MC,
02/11/2021 00:00:00,COMM C,ASSIN BEREKU,P,EL0010617,SP2761980,02/11/2021 00:00:00,MC077/18/010,TEM3110/020,02/11/2021 00:00:00,TEM0127733,02/11/2021 00:00:00,GD I,200,12634.3,12.4343,2021/22 MC,
02/11/2021 00:00:00,COMM C,SUHUM,P,CJC0006105,2761928,02/11/2021 00:00:00,MC092/20/017,TEM2910/029,02/11/2021 00:00:00,TEM0127731,02/11/2021 00:00:00,GD I,600,37940,37.34,2021/22 MC,
02/11/2021 00:00:00,G/ ANNEX B,"JUASO ",P,OL0008402,SP0263597,02/11/2021 00:00:00,MC019/057,TEM0111/135,02/11/2021 00:00:00,TEM0139701,02/11/2021 00:00:00,GD I,650,41210,40.56,2021/22 MC,
02/11/2021 00:00:00,G/ ANNEX B,CAPE COAST,P,OL0008408,SP0263596,02/11/2021 00:00:00,MC019/057,TEM0111/137,02/11/2021 00:00:00,TEM0139702,02/11/2021 00:00:00,GD I,700,44160,43.46,2021/22 MC,
02/11/2021 00:00:00,G/ ANNEX B,AKIM ODA,P,CM0000170,0263038,02/11/2021 00:00:00,MC018/006,TEM3110/020,02/11/2021 00:00:00,TEM0091992,02/11/2021 00:00:00,GD I,599,37961,37.362,2021/22 MC,
02/11/2021 00:00:00,G/ ANNEX B,KONONGO,P,OL0008409,SP0263598,02/11/2021 00:00:00,MC019/060,TEM3110/130,02/11/2021 00:00:00,TEM0139703,02/11/2021 00:00:00,GD I,696,44024,43.328,2021/22 MC,
02/11/2021 00:00:00,G/ ANNEX B,SWEDRU,P,NY0081546,0263043,02/11/2021 00:00:00,MC054/024,TEM3110/045,02/11/2021 00:00:00,TEM0139679,02/11/2021 00:00:00,GD I,790,49550,48.76,2021/22 MC,
02/11/2021 00:00:00,G/ ANNEX B,NEW EDUBIASE,P,NY0081547,0263040,02/11/2021 00:00:00,MC054/022,TEM0111/047,02/11/2021 00:00:00,TEM0139677,02/11/2021 00:00:00,GD I,600,37720,37.12,2021/22 MC,
02/11/2021 00:00:00,G/ ANNEX B,SUNYANI,P,NY00024867,0263039,02/11/2021 00:00:00,MC054/022,TEM0111/046,02/11/2021 00:00:00,TEM0139678,02/11/2021 00:00:00,GD I,633,40087,39.454,2021/22 MC,
02/11/2021 00:00:00,G/ ANNEX B,KIBI,P,FE0043008,0263005,02/11/2021 00:00:00,MC015/022,TEM3110/046,02/11/2021 00:00:00,TEM0144315,02/11/2021 00:00:00,GD I,694,43786,43.092,2021/22 MC,
02/11/2021 00:00:00,G/ ANNEX B,AKIM OFOASE,P,EQT000172,0263041,02/11/2021 00:00:00,MC080/18/001,TEM0111/001/DS,02/11/2021 00:00:00,TEM0091993,02/11/2021 00:00:00,GD I,221,13909,13.688,2021/22 MC,
02/11/2021 00:00:00,G/ ANNEX B,AKIM OFOASE,P,EQT000171,0263042,02/11/2021 00:00:00,MC080/18/001,TEM0111/001/DS,02/11/2021 00:00:00,TEM0091994,02/11/2021 00:00:00,GD I,94,5916,5.822,2021/22 MC,
02/11/2021 00:00:00,ADWUMAPA A,BONSU NKWANTA,P,OL0008414,2759431,02/11/2021 00:00:00,MC019/059,TEM0211/140,02/11/2021 00:00:00,TEM0120653,02/11/2021 00:00:00,GD I,13,820.4,0.8074,2021/22 MC,
02/11/2021 00:00:00,ADWUMAPA A,BONSU NKWANTA,P,OL0008413,2759431,02/11/2021 00:00:00,MC019/059,TEM0211/140,02/11/2021 00:00:00,TEM0120657,02/11/2021 00:00:00,GD I,87,5490.3,5.4033,2021/22 MC,
02/11/2021 00:00:00,ADWUMAPA A,BONSU NKWANTA,P,OL0008415,2759431,02/11/2021 00:00:00,MC019/059,TEM0211/140,02/11/2021 00:00:00,TEM0120655,02/11/2021 00:00:00,GD I,450,28398,27.948,2021/22 MC,
02/11/2021 00:00:00,ADWUMAPA A,BONSU NKWANTA,P,OL0008416,2759431,02/11/2021 00:00:00,MC019/059,TEM0211/140,02/11/2021 00:00:00,TEM0120656,02/11/2021 00:00:00,GD I,200,12621.3,12.4213,2021/22 MC,
01/11/2021 00:00:00,ADWUMAPA A,SWEDRU,P,EL0008668,SP2759177,01/11/2021 00:00:00,MC077/18/010,TEM1710/003,01/11/2021 00:00:00,TEM0140530,01/11/2021 00:00:00,GD I,650,41250,40.6,2021/22 MC,
01/11/2021 00:00:00,ADWUMAPA A,KADE,P,ADK002459,2759451,01/11/2021 00:00:00,MC073/16/004,TEM2910/006,01/11/2021 00:00:00,TEM0120856,01/11/2021 00:00:00,GD I,145,9204.2,9.0592,2021/22 MC,
01/11/2021 00:00:00,ADWUMAPA A,ASAMANKESE,P,ADK002460,2759451,01/11/2021 00:00:00,MC073/16/004,TEM2910/006,01/11/2021 00:00:00,TEM0120857,01/11/2021 00:00:00,GD I,400,25390.8,24.9908,2021/22 MC,
01/11/2021 00:00:00,ADWUMAPA A,BREMAN ASIKUMA,P,CK006902,2759452,01/11/2021 00:00:00,MC074/16/006,TEM3010/011,01/11/2021 00:00:00,TEM0119605,01/11/2021 00:00:00,GD I,201,12839,12.638,2021/22 MC,
01/11/2021 00:00:00,ADWUMAPA A,AMPENIM,P,CK007050,SP2759777,01/11/2021 00:00:00,MC074/16/007,TEM2810/010,01/11/2021 00:00:00,TEM0119607,01/11/2021 00:00:00,GD I,270,17052.8,16.7828,2021/22 MC,
01/11/2021 00:00:00,ADWUMAPA A,NYINAHIN,P,CK006901,SP2759776,01/11/2021 00:00:00,MC074/16/007,TEM2810/010,01/11/2021 00:00:00,TEM0119606,01/11/2021 00:00:00,GD I,437,27600.2,27.1632,2021/22 MC,
